Lipid,n-7 Area,n-9 Area,n-9/n-7_Ratio
TG(52:2)_FA18:1,305.4795592834467,1127.6220338236474,3.691317469714416
TG(52:3)_FA18:1,95.0387426783246,295.3721498657248,3.107913063049076
TG(52:4)_FA18:1,94.42470786743102,200.18898819376545,2.1200911574417973
TG(54:2)_FA18:1,194.4015307703644,577.200425305181,2.9691146104553856
TG(54:3)_FA18:1,1317.281185896815,6474.835253304052,4.915302307985166
TG(54:4)_FA18:1,372.9288667846676,1512.694245418306,4.056254101380008
TG(54:5)_FA18:1,84.22205965372827,421.85378713175646,5.008827721219024
